0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.3217,-2.8631,0.13292,2.3655,1.1789,2.2799,2.1289,0.79932,2.66,1.1629,0.89172,-3.3828,-1.6792,3.3738,3.0204,-1.4533,-0.98156,-1.7872,1.6933,-0.99433,-0.19607,0.20384,-1.3252,-6.2125,-0.32698,-0.56092,-0.60653,-0.45149,-1.9768,-0.40933,-1.3429,-1.9816,-0.81323,-1.0189,0.64954,0.11041,-2.2055,-2.3023,-0.99975,0.13143,2.5941,-3.2343,-1.3862,-4.4637,3.8138,-0.19401,3.1311,1.9477,-2.557,-1.4867
0.44184,-1.0468,3.4564,0.92502,0.44503,2.5072,3.0552,0.90973,1.6469,2.1556,-1.3432,-3.1754,-0.28086,-2.4816,-1.9886,-3.1205,-2.4945,0.082018,2.8091,-0.13686,1.0228,0.60346,1.6776,-1.7748,0.4416,-0.15824,-0.27216,-0.010229,-1.2617,1.0299,0.98302,-0.097078,-2.478,4.5053,2.1323,-2.4535,-0.86437,-0.72587,-1.5192,-4.7847,-2.7755,-3.3235,-0.0036649,2.575,0.69844,-0.31896,1.0796,0.31032,0.43801,-0.69003
5.3867,0.35935,-0.13786,3.0463,3.3859,-0.13462,3.7747,3.8813,2.1458,0.99387,-1.8393,-2.7609,3.2842,2.8298,6.7043,-2.7687,0.77554,3.1635,3.9855,0.11425,1.5969,0.28977,2.4364,1.6092,-2.1741,0.06736,-1.1798,1.1037,-1.7103,-2.212,-1.241,0.0038795,-0.11094,0.73466,0.21888,-2.553,-0.848,1.4165,1.9268,-2.285,0.86543,-0.1895,-0.026895,2.9575,-0.74197,-1.0931,-2.1496,-1.1591,1.1941,0.65645
3.7508,3.2535,-0.45864,0.36779,1.8432,-2.8805,-0.41783,3.7688,4.5945,0.25568,-1.636,-0.81116,5.1173,3.8132,1.6017,0.17926,2.008,2.9104,2.2139,-0.014232,0.073228,3.907,3.4625,1.2115,-2.8144,0.10272,1.7407,-1.4938,-2.2441,0.73905,-1.1808,0.6861,3.7175,-0.15858,0.52641,-0.76763,1.3652,0.51014,2.9087,1.1281,0.71928,0.51459,-0.3768,2.5754,-0.10031,-0.75551,0.44742,2.1575,2.9291,0.48591
-1.2151,3.0986,-1.1147,-2.5319,-1.0551,-3.4598,-4.0054,-0.99516,3.7181,-1.4024,1.301,-0.49648,-0.41179,-2.0953,-0.36401,-0.31084,-1.2931,2.5586,0.54716,-2.5372,2.2687,0.75366,0.67203,-1.6918,-0.66243,4.6747,5.5806,1.5078,0.95727,1.8254,-0.94491,-1.4086,2.2392,2.7504,2.1116,-2.0835,-0.41538,0.88962,-2.1791,3.1165,3.2952,-0.25641,-1.181,-0.64072,-0.53922,-0.98795,0.53761,-0.67013,-0.43893,2.6897
-5.2225,-2.0636,1.5015,-1.5672,0.046185,-2.6245,-2.9322,-6.2813,-2.083,-2.1783,-1.9909,-1.2706,-4.5846,-3.9793,-1.779,2.9244,-0.003019,-1.6953,-2.9123,2.5877,0.6176,-3.8709,0.28881,-1.334,-2.9552,2.1433,2.6034,3.5434,-1.2559,2.7051,0.58077,0.18603,-0.056732,4.3281,2.9509,-0.94793,2.2541,0.050558,-2.9073,0.30366,-1.857,-1.7229,-1.7163,-3.5242,-4.9595,-0.73388,-1.6274,1.0506,-2.1629,-0.2039
-2.2308,-1.674,-0.23168,-0.70392,3.3859,-1.3143,-1.1998,-0.072591,-0.92792,-2.0917,-0.82371,3.4231,-0.10105,2.0713,4.0145,-0.96901,-1.5146,-4.5653,-3.6266,-0.39768,2.6016,1.508,-2.3894,-1.3895,-0.28087,0.3375,1.1447,1.0246,-3.1273,-0.10015,-0.57811,1.8156,-0.084563,1.6508,1.186,-0.63121,0.32772,0.14993,0.13136,-2.113,2.3769,-1.6788,0.077353,-3.364,-2.011,-1.3229,1.2092,0.79198,-0.81477,-0.35067
-0.2572,2.269,-0.60502,-1.5267,1.2858,-1.9962,-1.2819,-0.57852,3.2114,-0.22792,1.9062,7.3708,3.8862,2.2667,6.2424,-2.3195,1.6425,-2.0288,-2.5793,-2.4808,4.5809,4.5152,0.42312,1.6406,2.0611,-2.2552,2.324,0.98649,-2.975,-1.551,1.3546,0.58871,0.3503,1.7878,2.5871,-0.49582,-0.37021,0.3316,1.566,-0.764,0.29029,-0.20189,-0.82128,-1.687,-0.53615,0.12722,0.92142,1.6622,-0.11452,1.6279
0.91002,3.0267,1.586,-0.81422,-1.2307,-0.53899,1.0194,1.1321,0.41657,1.1599,4.5432,3.1919,0.49732,2.5327,1.3597,-1.4749,2.5641,0.77572,0.39492,-1.8944,1.4443,2.4845,0.32626,4,4.8784,-1.6051,1.6602,3.8358,-1.9529,-1.9389,5.1302,2.5224,4.7815,2.189,3.4569,0.17058,-0.30596,4.277,1.8973,1.5746,3.1311,-0.79387,-0.54548,0.94855,0.72265,-0.2203,-2.6937,1.1497,1.655,2.6138
-1.2131,-0.25673,-1,-1.1008,-1.2492,-0.32815,4.384,2.5052,0.92254,0.46843,3.2928,0.090762,3.2341,2.3247,-1.6605,-0.27544,0.76476,0.13511,3.0171,-0.71755,-1.9411,-1.6636,-1.0159,1.8141,-2.2204,-0.38418,0.0034789,1.9191,3.0658,0.58813,2.8253,1.287,5.0167,-1.1846,2.9443,0.2795,3.837,5.5544,2.3015,3.5162,-1.6518,-0.59506,1.7718,3.0032,3.1302,-0.99683,2.9452,-1.9698,-0.29972,1.1546
-0.10866,3.3045,2.2518,0.46464,-0.98672,-0.38824,-0.25179,0.94928,-2.4955,0.31882,0.00474,-1.6335,-0.039789,0.24411,1.5241,3.6722,-0.2698,1.7539,2.5128,2.9368,-2.0487,-1.2025,1.3876,-1.7849,-2.2496,-0.14888,-3.6631,-2.888,-2.8496,1.1216,2.5241,-0.60451,-2.4427,-5.1783,-1.8788,0.70835,1.2527,2.2286,0.99791,1.7977,-2.7295,-1.0309,0.3363,2.6214,0.55694,-0.01086,1.0514,-3.1723,-0.29132,-0.50923
0.65165,2.6677,2.1178,2.752,0.70359,-0.38593,-1.4478,-0.15461,1.5351,0.35963,0.9717,-0.6064,-2.6419,-4.9786,-3.6287,3.3537,1.8776,-0.013475,-1.493,0.73368,1.0274,-0.73917,3.5175,0.57198,4.295,0.111,-2.9635,-2.3603,-0.61944,-0.023849,3.1224,0.38201,-3.4529,-5.4542,-2.4075,0.05858,0.363,1.5029,-0.53271,1.4413,0.79716,0.17592,0.23471,1.4308,2.2788,-0.35337,-1.0255,1.3527,-0.699,0.65061
3.852,-0.050407,0.38194,2.2388,-0.35245,-1.9865,-1.2428,-0.0073941,-0.37292,5.9094,-2.5096,0.14217,2.5123,0.28202,1.1535,2.3242,0.95331,-0.42479,0.9254,0.52259,-0.015371,-1.6048,1.3878,2.3615,0.56674,1.0414,-1.236,-2.9426,2.1112,1.9196,-1.19,0.44173,-1.9823,-4.321,-0.44326,-0.94017,-2.6297,-2.5599,-0.35137,2.9192,0.16749,3.6366,0.5442,-0.79289,-1.8773,0.3119,-2.3176,-0.42933,1.2476,4.1039
-4.0212,-3.5954,-1.6207,-1.768,-0.62112,2.655,0.16827,-0.080335,0.67208,3.1482,-3.1539,-0.040294,3.5096,-1.4533,0.365,0.30399,-0.33302,2.2618,-0.57037,0.91067,-1.4784,-1.0333,1.5313,-0.99404,-0.88469,1.5611,-1.2554,-1.4973,-4.0717,1.7334,-3.0309,-2.0749,-3.2819,-1.3522,1.5884,-1.1115,-1.938,-3.6377,2.6401,0.056656,-6.9176,1.4092,3.6511,3.3092,0.62011,-1.1288,-0.7963,0.27112,-0.044185,4.5835
4.6331,-3.2938,0.29732,-0.96721,2.3434,0.083535,1.4517,-1.2911,-0.28524,-2.6688,-1.0267,5.0976,1.5891,0.7567,-2.6128,0.05506,-1.2175,1.009,-1.491,3.9999,-0.14847,-0.61774,1.0299,0.25221,-1.2638,-1.5044,-1.7571,-3.2876,-1.3361,-1.4134,-6.5533,-2.5673,0.29065,0.89848,-0.088809,1.3576,1.1807,-1.1179,-2.3068,-3.6799,-3.411,2.4146,2.3959,1.5106,0.18601,-1.3911,-0.27287,-0.98705,-0.077139,1.1302
3.7752,-0.85451,-2.3074,1.7579,1.3373,-0.37736,1.0533,-0.44819,-0.74943,-1.0465,-0.60982,3.0079,-3.173,-3.6848,-0.53458,-2.2107,0.51284,-0.19588,-0.071223,-0.16131,-0.26272,-0.78715,-0.3064,1.0647,-1.3642,-0.71051,-1.0627,-1.6147,0.5921,-0.051384,-4.171,-1.1713,-1.3188,3.6349,-3.4407,0.078485,-2.0995,-3.3053,-1.2064,-0.29721,2.5316,1.7887,-1.7403,-3.1828,0.49692,0.50443,2.8812,-3.9005,-0.76553,-0.33178
2.046,0.30435,-1.508,3.2524,1.125,1.811,2.1278,0.58956,1.1304,0.80545,-0.021579,-0.87728,-3.9496,-2.7395,-0.8414,-1.5034,-0.39281,-2.3554,-0.088266,-2.5202,0.78666,1.6157,-1.4628,-2.4382,-0.40795,-0.50703,1.2506,1.1,0.98971,-0.97302,-2.9587,1.3747,-1.0606,-0.4163,-3.6682,0.093244,-0.34582,-0.5121,0.59525,-0.76198,-0.22987,-0.85317,-2.7825,-4.6195,0.62559,6.1541,-1.8409,-3.8395,-2.6745,-2.9963
2.7499,-1.48,-0.36843,3.5381,0.56235,4.5896,4.0328,5.8197,3.7101,4.9357,-0.7582,-4.1808,3.65,0.83756,-4.5098,-0.54343,-1.3384,-0.57452,0.96231,-0.35598,0.3447,1.3333,-0.5408,-1.1595,0.27739,4.1169,-1.2,2.5287,0.86738,2.5158,-2.2248,1.3765,1.9429,-0.89707,-3.3182,-0.29969,-2.0786,2.2377,-2.013,1.5999,1.7693,-2.2364,-1.4716,-3.5579,-2.3643,-0.26368,0.56468,-0.78218,4.6681,0.021571
1.3064,0.4094,-0.57158,-3.491,-1.9459,0.9866,1.1422,5.9339,4.8342,3.2195,1.6734,1.7688,3.3068,2.4476,-0.47599,0.82229,0.54784,2.4568,3.0894,3.4874,4.0106,2.6487,3.3563,0.9235,2.4248,0.037874,0.2107,2.3436,4.7936,0.85274,-2.9542,-0.52724,3.2899,-0.84752,-0.35174,-0.23885,-1.2356,2.3204,0.3296,-0.50491,-4.4737,-0.8834,-0.4752,-1.4999,-0.48853,-0.75749,-1.5135,-1.2653,-0.057341,0.91559
-0.49766,2.2187,1.349,-0.62205,-0.64757,3.6281,3.0085,3.0382,5.0202,3.4585,2.523,2.3935,2.3903,-1.7608,-3.5916,-3.2939,-0.89709,2.5958,3.9583,1.6482,-1.8391,4.8227,3.1511,1.264,0.32461,-0.78082,1.4877,0.60826,5.1716,1.4521,-2.3088,-3.7007,-2.0543,-4.1204,-3.4199,-0.16921,1.4513,1.0194,0.061709,1.3792,-4.2143,-1.8738,-0.94301,0.94593,3.6127,3.0475,-0.47701,2.0446,-2.5553,-0.46451
-5.3238,-1.2738,-1.5042,-0.53623,-2.2232,2.5682,3.74,3.5318,4.6166,3.208,-0.92348,-1.4863,-1.5368,1.2617,-2.6178,-0.36424,2.586,2.338,2.4019,2.3409,-2.5389,-0.48351,3.7068,2.3171,5.3669,3.345,0.51707,-1.7223,0.28269,2.4965,-2.7692,-2.2423,-4.7275,-3.7583,-0.54469,5.0963,1.5822,-0.67329,-2.3196,5.2767,-2.2194,-0.76886,1.0331,4.3343,-0.58817,0.83326,2.8254,-1.1198,0.31432,3.7564
-3.2205,-3.4289,-0.88636,-1.8257,-1.6572,-2.7234,-0.29415,-1.9975,-0.09511,-4.016,-0.034703,-1.1974,-3.0554,-1.6203,-5.6847,1.5342,0.94671,-1.3714,-3.6231,0.83992,3.4586,0.32662,-1.9203,2.0362,2.7478,2.039,-1.0289,-0.27398,-4.2868,5.2567,-0.78722,-0.42346,-2.4704,-2.1013,-2.4546,3.0456,3.1469,-2.0586,-3.7954,4.0516,-1.2167,-2.1257,2.126,0.5258,-4.0073,0.56533,-1.1648,2.592,1.0459,2.5436
-1.8156,-3.563,0.34126,-0.52617,2.1222,-2.2545,0.80986,-3.3074,-5.4436,-3.2655,-0.63234,3.8219,-2.3346,-0.94822,-0.85111,-1.9093,-1.29,-0.030704,-2.7586,-4.2231,-1.6297,-0.73127,-3.7063,-1.4846,-3.3526,-2.6192,0.41757,-2.5635,-1.2065,1.6819,2.1222,2.1685,-0.060927,-0.76612,-1.8039,3.8154,-0.10208,-1.4066,-3.9902,-1.323,3.6603,-1.7621,-0.492,-2.6186,-1.2323,0.096657,-0.023071,2.0395,2.0071,-1.8713
-1.0363,-2.8766,0.4769,2.776,1.3249,-1.452,0.24139,-0.56134,-0.31375,-3.1782,-0.29288,0.53657,-1.8266,4.1181,4.1014,-2.3145,-3.6285,-1.2693,-2.6758,-2.4335,-3.5531,-0.86055,0.94103,-1.6835,-2.8466,-1.774,-1.5023,3.0362,0.74713,2.7202,-1.1239,-0.74314,-0.46245,-0.00012399,2.2856,-1.0288,-1.1783,-2.2322,-1.2423,-4.663,1.981,1.4771,-1.8414,-4.5899,-0.93825,0.97709,-0.52705,-0.6475,-2.199,-2.8606
-1.311,-1.9043,-2.3608,3.419,1.4484,-0.87223,-3.2138,-3.7202,-0.28538,-0.24511,0.88594,-1.1671,-1.6009,2.1714,3.759,-0.56898,-2.8814,1.8685,0.14729,3.808,-3.0627,-0.27951,4.7895,2.8136,0.67204,-0.94959,-0.63612,0.20168,-0.31189,0.44559,-2.5839,-0.96228,-1.4453,-1.1846,2.9784,-3.5571,-1.0644,-2.1432,-1.0758,-5.2229,0.072883,2.771,-2.1221,-0.58117,-0.097136,-0.29623,-0.83016,-2.3554,-0.014788,-2.6144
-1.479,0.36254,2.2752,0.35338,1.2725,-1.6957,-1.4183,-1.9876,-3.4718,1.0589,-0.20622,1.3575,0.29107,-0.25311,0.3849,-0.62666,0.56422,-0.45988,-0.045352,2.343,0.024215,-0.16529,0.83436,0.20236,2.014,-2.1686,-0.033892,-1.8032,-0.11255,-3.6837,2.0331,0.45663,-0.17854,-1.671,-0.74681,-1.3945,-2.3875,-1.3297,-0.27313,-0.70334,-4.871,-0.49055,-0.37421,0.83811,1.5827,1.8398,0.95306,-1.3463,0.22135,-2.6978
-1.6711,-1.2497,-1.0441,-1.8567,-1.8107,-0.94983,0.73199,0.52193,-2.1537,-0.30965,0.77261,4.6355,3.5816,-1.1295,0.31334,0.073793,2.2043,1.3659,-0.10255,-0.37519,-2.5805,0.55236,2.1671,0.84952,3.1598,-2.23,5.1644,0.027575,0.13091,-4.3407,-0.20033,3.3054,1.485,4.307,-0.79089,0.93323,0.25844,-0.059816,-0.57703,-0.76846,-2.646,-1.0169,1.9783,2.2713,-1.6036,1.2503,-0.82702,-1.6272,-0.47036,-2.604
-1.2894,-0.36808,0.42517,-3.947,-3.3491,-1.8641,-1.6448,-1.0129,-0.73008,-1.5526,4.6846,3.8457,2.8173,0.45043,0.71397,1.6695,2.9789,1.5957,1.5306,-0.87234,0.002256,-0.56396,1.9648,1.2812,0.28692,-1.21,1.9793,2.9015,5.5092,0.59521,1.0396,3.2644,2.1363,1.2067,-1.1445,-1.7689,-1.1019,1.6977,4.4744,-2.0896,3.3935,1.4207,-0.86921,0.32645,0.075469,0.087951,-0.47334,1.2624,0.60481,1.3625
0.071143,-1.3242,4.8608,0.94749,-0.58498,1.7579,-2.4965,0.85189,-0.54655,-3.7302,-0.11451,2.293,-0.20302,0.65904,0.013155,2.9849,2.074,0.39308,2.5311,1.0281,0.079897,3.1884,0.28219,1.7974,-0.53016,0.84013,1.6625,2.9105,3.3384,0.17156,0.6771,-1.574,2.09,0.70915,-2.1747,-1.3308,-1.427,2.8465,2.6268,2.6433,2.5756,1.5973,1.0114,-0.22027,2.6308,-1.3957,0.1097,-0.24861,2.4623,-1.41
1.5302,0.33933,3.4145,0.11135,-2.0589,-1.5493,-1.6326,-0.62429,0.69633,-0.96697,-1.5251,-1.7461,-0.8934,2.2687,2.4212,0.59899,1.826,0.6837,1.3015,-0.83986,-1.114,0.96653,1.2082,1.4073,1.8124,3.1272,-0.81588,-0.69819,-0.11489,2.792,2.4347,-0.10943,0.44302,1.4795,-0.22028,-2.4463,-0.17521,-4.2614,-3.9883,2.8985,-3.3455,-0.32574,-1.77,-0.14242,0.0071663,1.8074,0.23922,-0.18268,-0.052322,-1.0331
0.19562,1.3247,1.6975,-0.6388,-1.2303,-0.76811,-4.4679,-2.4484,-1.5967,-2.6464,1.2775,-3.7394,-3.9899,1.158,2.4068,-0.32215,1.0063,-1.8075,-0.34122,-0.82523,-0.18567,-4.4599,-1.9515,-0.77716,2.1307,4.07,-2.7323,-0.16554,0.33616,1.9609,0.82256,-0.25898,-0.72939,0.34124,-0.19137,3.0856,3.0201,-0.35093,-4.0514,0.004123,-5.7541,-0.67568,1.9235,2.3252,-1.9244,4.5797,2.4427,1.6542,-0.63431,-2.029
5.6133,2.6088,0.41289,-1.5142,-0.78132,0.37614,-2.811,-3.4219,-1.2103,-2.2044,-3.2876,-4.7893,-7.0289,-7.1724,-7.4232,0.63782,1.695,-0.7229,0.59207,-0.39229,-0.36286,1.1399,-4.4104,-3.4912,-3.5718,-1.1875,-3.2776,-1.4219,-0.59623,-0.36563,-0.32339,-0.55888,-1.0814,0.081191,-0.57117,2.4689,2.6847,0.93696,1.1016,-2.8249,-1.4319,-3.4982,5.05,1.2966,3.2089,3.8677,1.3078,3.0435,0.20524,2.3438
5.8918,7.1706,0.13773,-0.32431,2.2396,2.0113,-2.5338,-1.0623,0.32477,0.23632,-2.2625,-1.4522,-0.74684,-3.4058,-0.7302,-0.87691,-1.9982,-3.9807,-2.3044,-1.7214,-1.5644,-1.3405,-3.4044,-2.3218,0.17837,-3.5729,-3.6541,1.5712,0.75515,-2.4625,-0.62468,-0.65675,-0.32571,0.49887,0.58958,-2.0219,-1.2305,0.84243,0.70805,-1.6857,0.49742,-0.27454,-0.58494,-0.21967,1.1349,-4.3059,0.49175,0.42614,-1.262,1.0372
3.814,5.4826,1.4347,0.28948,2.4112,3.9153,1.4681,1.7605,0.97256,3.1777,-1.5422,-1.683,4.5257,1.2889,0.33149,3.0805,-3.7573,-1.0408,-1.3259,-2.2087,1.3337,-1.6729,-1.6976,-1.5471,1.8753,-1.4904,0.60708,-0.3092,-1.0947,-4.3264,1.1872,-0.79482,-0.29721,1.4597,1.6375,-2.9897,-4.6923,0.28708,3.8128,0.21319,-0.29244,-0.40673,-2.3047,-3.672,-2.5367,-2.9383,2.7881,-0.14057,-0.60265,0.2457
0.67804,4.3842,-1.6187,-1.8212,0.59501,2.3407,-2.0996,0.19298,2.4894,1.7349,-0.084898,-1.9465,-2.7836,-2.2213,0.89829,0.25628,-3.0148,-1.5425,-0.76218,0.65011,0.52843,-0.09436,-3.2128,-0.26708,-0.70501,-1.3661,3.7241,0.06716,-0.043035,-4.5881,0.4032,-0.66088,0.96797,1.9847,-0.65017,-1.988,-2.4642,-1.0054,0.97987,0.011195,0.75004,0.18779,-2.323,-0.87143,-3.2486,0.91686,5.2497,0.80181,0.039472,-0.16726
-1.4875,2.6896,-2.0466,-1.6623,-1.046,0.31136,-2.2279,-0.94409,-1.9389,-2.6852,2.4483,-1.4311,-2.5766,-0.6184,3.6287,-1.3416,-3.1164,-3.3125,0.56945,-1.0059,0.55312,0.96291,-3.9232,-2.2386,-3.6411,1.4608,0.97226,0.064039,-2.0193,-0.95694,1.4926,0.36385,-1.4023,-2.0036,-1.0628,-1.2593,-0.72559,0.96041,-3.5048,0.99573,0.91361,1.2231,-0.61351,-0.014153,-2.5908,-1.2064,3.7902,1.1939,1.4684,-0.37706
-5.4684,3.2696,-1.9617,0.65067,-1.3494,-3.3789,-0.91565,0.99991,-0.058152,-1.1064,4.3552,0.79927,0.11754,-1.6254,4.0956,-0.1673,-2.6337,-1.5676,-1.1157,1.237,-1.6046,-1.8053,-4.2215,-3.3236,-0.87052,1.764,2.8808,-2.954,-2.154,0.49251,2.1573,-1.9667,2.6671,1.6327,0.31569,-0.35084,-0.65652,4.496,5.1896,0.93806,-0.37652,4.7386,2.6892,2.5318,-0.29705,3.4959,0.14979,3.329,3.1685,1.9317
-4.8367,3.5198,-1.3434,-2.1292,-1.2148,-1.6106,-2.346,-1.5013,-2.2405,1.8504,4.6596,0.14562,-2.9561,-2.8837,3.3464,-1.0789,-1.6259,-0.43985,-1.9352,3,1.9813,2.4246,-3.9751,-0.75142,1.4304,1.4531,1.4277,-1.6636,4.7397,1.4418,0.2424,1.1814,3.8946,3.7534,1.4054,2.2361,4.3681,4.9688,2.9267,0.1323,0.74267,3.6607,1.6236,2.3583,2.612,-1.312,-3.3296,2.616,2.4236,-0.86192
-1.2152,1.4431,-1.0019,0.79107,0.99372,-1.6216,0.8836,-5.01,-1.3655,-2.6007,3.3843,-0.67164,-0.94961,-0.85171,-0.076524,1.3159,-0.017006,-2.4756,0.32754,4.3702,4.3024,2.2092,-0.85647,1.317,-1.028,-1.119,-2.8312,0.59411,4.4283,1.8077,-0.17794,4.6221,2.0659,3.1872,0.65644,0.40941,1.8798,-1.5974,-4.7754,-2.1332,7.5535,0.65795,0.76556,1.0145,-0.33573,-3.6236,-4.3682,2.1325,-1.0915,-1.4346
2.7228,-2.2446,-2.565,1.3284,3.3812,2.9624,0.25217,0.8349,-0.26616,2.4659,1.1641,-0.92542,-0.91261,0.50099,0.10811,1.5905,1.1982,1.2516,0.88233,1.1393,1.9095,1.0203,2.3045,2.6328,-1.1557,-1.2914,-0.93061,-2.3663,-0.15683,1.6626,1.5175,1.428,-1.485,-0.25895,0.42589,-0.16011,-2.6027,-5.1197,-6.8692,-4.2285,1.5771,-0.31982,-1.3722,-0.10642,1.7374,-2.0074,-3.0634,-3.3637,-0.21445,-0.67934
-1.5669,-6.7695,-1.9068,-0.41679,1.3411,2.6708,3.0545,1.5204,-0.030075,2.1557,-2.8847,-1.5542,0.20227,-0.2102,-0.6908,-2.0978,-0.1571,3.2115,0.64725,-2.3926,-1.2738,-0.63923,3.2052,0.62535,-1.884,-2.8616,0.78607,-1.8853,-4.0546,-3.4372,5.2782,-2.2686,-2.5155,0.96921,7.6444,-2.5563,0.45704,1.2612,1.793,-3.0091,-1.0833,-1.4101,0.97175,6.6673,3.9268,-0.76208,-3.1683,2.1787,3.9604,-0.89463
-1.7752,-4.1153,0.35526,-1.6617,-1.7075,0.46145,2.0871,0.90022,-0.71078,-3.8293,-0.44701,-0.47986,2.4513,0.8661,0.65578,-1.98,-0.82054,0.27469,-1.464,-1.0246,-2.9193,-0.85513,-0.7567,-2.0185,-4.9907,-4.8834,-2.4149,-0.18271,-2.4843,-3.4939,1.0179,-1.5592,-2.8454,-2.2452,2.8648,-1.1019,1.2561,-2.2057,2.9427,-2.8456,5.1186,-0.48422,0.95063,2.4347,1.7327,-0.3637,-1.4373,2.1585,4.2146,1.0863
-1.1954,-3.7353,-0.90463,-0.44063,-2.8582,-3.4002,-0.75276,-3.8453,0.14122,-4.6921,-0.61428,0.067236,-0.34472,0.98946,-0.84058,0.76078,-0.15902,0.31018,-0.48951,1.5595,-0.46529,0.82365,-0.69095,0.04201,-2.4425,-2.2464,-0.80895,-1.7538,-0.87694,0.27511,1.3982,-0.23584,1.0823,0.3409,-0.073649,-0.13781,-0.63932,1.2422,-0.10623,1.8927,0.72724,-3.1853,-0.1021,-2.0274,0.27628,-1.0806,-1.7422,-1.1491,0.65863,-0.78888
-1.065,-3.0417,-1.0426,-1.9222,-2.3928,-2.7739,-2.2102,-2.0549,-0.34611,-0.71627,-3.488,-0.89995,1.1568,1.9873,1.4467,3.1489,2.4055,3.8269,1.1762,-1.5462,-0.41769,1.2246,1.9613,3.5786,0.74952,-0.66677,-0.66783,-1.556,-2.8044,-2.3069,1.7879,0.99001,2.6541,1.3878,1.0306,2.6723,-0.91569,3.5457,0.29454,5.4609,0.063482,-0.26857,-0.15401,0.78742,0.80936,-0.74884,0.33647,-1.6585,-2.9934,-0.11108
1.9315,-0.86059,0.6994,0.72908,0.3211,-0.79179,-0.91929,-0.82437,0.5158,0.5072,-2.4368,-1.5945,3.628,3.2939,-0.43595,0.89455,0.44758,0.26539,1.6263,0.075729,-1.7186,-1.3521,1.6994,0.41973,-1.2496,2.9553,1.0027,0.94428,0.47966,-1.2408,2.9763,-0.92153,0.97568,3.0025,4.6786,-1.0395,-1.0726,-0.83411,1.1416,1.7625,-1.1905,0.21625,-0.33065,4.7915,4.007,1.1659,-0.4824,-0.86385,-6.9071,1.4385
4.6384,1.9533,-1.7404,-1.4082,0.053296,-1.0481,0.31352,-1.8139,-1.1406,-1.0647,-4.7564,-2.4536,1.0661,1.8724,-4.5435,0.35955,-0.67495,-4.3723,-1.3136,0.11876,-2.208,-4.5114,-6.0315,-2.6956,-2.6206,3.2569,1.3292,2.0258,0.17397,-0.48503,-1.442,-1.4934,0.58129,0.94167,-0.58714,-2.3887,1.3917,-0.10376,0.031641,0.83701,0.39443,0.54775,1.1832,3.8497,0.76793,-2.6875,0.094983,-1.5683,-0.86432,3.7588
4.8097,3.5508,-1.5814,0.5842,-0.074467,0.14579,0.48824,-0.24326,1.3495,-1.4438,-2.5974,0.071129,-1.8752,2.0733,-2.5244,-1.3532,-0.41854,-3.3479,-0.12156,-3.2985,-0.083602,-5.767,-5.2139,-4.5464,-2.8566,-0.17607,-1.2348,-1.4746,-1.3818,-2.2836,-1.6107,0.50488,0.83314,2.9515,1.7827,-1.453,3.0536,0.17555,3.6063,0.57344,0.42879,1.5963,1.3461,0.41876,3.0635,-3.191,2.3765,2.9154,1.1212,2.2888
1.5893,4.647,1.3145,-0.033346,0.90363,-1.2323,-0.47136,2.4056,0.257,1.4936,-2.6323,-0.12372,2.215,0.13533,0.14547,-2.378,-0.78949,-0.85192,0.4054,-0.96509,1.6947,0.21778,-1.788,1.0331,-0.41751,-2.7566,3.2033,0.31202,-0.55556,-2.8872,0.50776,2.9001,5.1262,2.7329,0.35293,-0.775,1.8169,2.7074,2.0243,-0.43559,-0.016419,0.50727,-1.5436,-3.0547,0.15764,1.7717,3.6825,-1.3034,0.76151,0.35593
0.28197,3.8273,0.83053,-0.065049,-0.12087,1.7659,5.2604,3.7742,1.7526,1.3572,-0.52147,1.6956,1.6739,0.24735,-1.6074,1.7004,0.055703,-0.056552,4.3525,0.61951,-0.19138,-0.94005,0.61567,-1.4582,0.98714,0.96146,4.1932,2.8761,-0.54569,-0.19236,1.8264,0.021464,-1.3566,-2.6122,-2.7822,1.7885,2.7604,-1.9349,-1.2446,-1.3361,-0.91496,-1.0857,1.1152,-2.8198,1.3718,-0.78868,1.9753,0.4362,-2.689,-1.4078
-4.0299,-2.3746,-1.713,1.7234,-0.26241,0.33108,4.9219,2.8904,-0.37294,1.6475,-2.2537,-0.65282,1.2791,1.4209,1.3415,1.936,3.6358,0.59754,2.0028,0.48511,0.68738,-2.3905,-0.020881,-0.6387,3.6327,-0.23009,0.79904,2.5661,0.18599,-2.5883,2.2436,1.384,-1.5901,-0.92337,-1.5276,-0.97995,1.5825,0.17044,-1.4034,-1.6971,2.3273,-0.80483,2.5415,-1.0178,0.16859,-1.5867,-2.1462,-1.0647,0.55567,-0.090237
-2.1261,-4.5223,-1.0381,2.4342,0.38721,1.1985,1.2696,1.2692,-1.1714,-0.34547,-0.34913,-0.98621,-1.6249,0.77552,1.64,3.5875,2.6762,1.8811,2.3344,-1.0052,-2.4333,-0.6334,1.0992,0.083311,3.7289,3.5946,0.094181,-1.0389,5.05,4.8795,1.7234,4.8646,-1.2553,-2.6421,-0.44044,-0.1846,-3.3527,-2.7598,-1.6049,-0.55066,0.39238,-0.038335,1.5481,-0.66114,1.908,0.63756,-4.3455,-4.2216,-0.53477,-1.1411
