Timeser0,Timeser1,Timeser2,Timeser3 
1.868593,0.01940857,-0.09603477,-0.673796 
0.144933,2.52260055,-0.739348285,2.811867 
-0.652959,0.19565955,0.180970429,-0.022582 
2.530358,-0.88149465,2.626922534,0.024653 
-1.449408,3.44128688,0.293482539,0.308688 
2.380422,-2.00018304,-0.287192165,-1.326473 
-1.410244,3.16596126,2.623313685,-0.521926 
-1.410383,-1.91793184,-1.620164736,0.821744 
2.251607,-1.87580939,1.383065279,2.177912 
0.139791,3.06218552,-1.066655696,0.666975 
0.553893,0.19291158,-0.58908185,-1.073982 
2.72809,0.75883341,3.027832534,0.015477 
-0.840638,3.7374833,0.191574695,-0.326759 
-1.104978,-1.15167406,0.498710032,-0.208129 
1.770283,-1.51381986,1.712368153,-0.442248 
-0.47397,2.35447639,0.087866075,2.129338 
1.177379,-0.6445992,-0.334698752,0.816214 
-0.291693,1.63655681,2.299028751,-1.399184 
1.912029,-0.40253634,-0.361463328,1.30055 
0.999469,2.60035944,1.047375109,1.300077 
-1.379384,1.32929377,0.055213735,1.498535 
-0.297868,-1.90354992,0.206003594,2.01875 
-0.312299,-0.40510048,0.778182197,2.465918 
2.009646,-0.42472664,-0.200709984,2.008608 
0.213042,2.77331148,0.050367846,2.740161 
-0.469482,0.28547628,-0.202253976,2.622541 
1.344046,-0.62441106,0.679196066,-0.480925 
1.871005,1.85478348,0.219966679,0.425505 
1.987069,2.60069695,-0.200890747,-0.053131 
1.717928,2.66267246,1.088843905,0.521739 
0.664689,2.37074064,1.064236963,2.188094 
-0.289702,0.92391771,1.51133623,2.678126 
2.581228,-0.38820068,0.345951845,-0.522354 
-0.728417,3.58790692,1.002286762,-0.199352 
0.591695,-0.99064712,-0.09950449,1.448768 
-0.035105,0.81062215,2.799172052,2.507319 
1.868287,-0.04809385,-0.137007078,0.851762 
1.778845,2.50350458,0.439399088,1.796383 
-0.587941,2.36586385,0.167014661,0.87164 
2.130882,-0.78196153,1.181401832,2.127557 
2.488335,2.8766907,0.747807324,-1.136265 
-0.947285,3.3343689,0.140901924,2.46028 
2.081135,-1.3072533,0.697804326,2.626394 
2.019634,2.85115495,0.680155335,0.325391 
-0.923412,2.7265059,-0.290611188,1.590806 
2.298914,-1.27430856,2.147296916,-1.021234 
1.256344,3.12652304,2.170349307,-1.101148 
0.809263,1.67093752,-0.635557478,-0.147397 
0.545867,1.11678294,3.212727349,2.924656 
1.201178,0.74783779,1.617006267,1.380809 
2.988038,1.59756674,1.185104646,2.997877 
2.468383,4.09361206,0.396872959,2.261834 
-0.418313,3.28294939,0.291829672,1.51774 
0.198078,-0.56472255,3.741442492,1.950453 
1.174641,0.27532842,0.967907854,2.895828 
1.981037,1.57401894,-0.249189138,1.093557 
0.565921,2.63477921,0.358963473,1.389539 
2.337007,0.76965256,1.124411364,0.112168 
0.6446,3.20169959,0.627912466,-0.81096 
0.610133,0.863764,0.803418574,2.09829 
2.179751,0.82367955,1.140509877,0.573071 
0.338354,2.96446136,0.68098312,0.862392 
-0.026288,0.45001082,0.525945411,-0.840499 
2.193867,-0.03522592,0.535735363,1.215446 
1.738237,3.04947513,0.50400779,-0.807926 
-0.538875,2.34661995,0.147239894,-0.499556 
1.496478,-0.72748125,1.033853036,0.653452 
2.587074,2.03521008,0.461594394,0.28552 
1.404364,3.4925499,-0.467458313,2.522488 
2.655147,1.90993504,0.912675629,-0.999828 
2.766521,3.53134551,0.87850998,-1.210387 
-0.620085,3.67947293,0.867576614,1.234374 
2.566507,-0.86191815,3.57009169,0.166085 
1.594378,3.49044952,3.712294013,-1.110598 
0.327707,2.21618542,-0.62158388,-1.15165 
2.038633,0.44568152,2.448792188,-0.046062 
-0.930589,2.71138189,2.351861712,-0.540579 
1.348456,-1.28421282,0.581113368,-0.963021 
1.740135,1.87435384,2.186422599,0.172562 
2.033407,2.4013863,-0.17957959,0.263981 
1.320392,2.76543352,1.360842919,1.636263 
0.806839,1.79573312,0.588235671,-0.57559 
-1.265204,1.08116426,2.641235833,0.12934 
2.598611,-1.7080254,1.041951898,1.275667 
2.538794,3.56009707,1.044931408,2.640644 
-0.544276,3.4273719,-1.220580828,1.65462 
1.753161,-0.75654364,2.244856301,2.412663 
1.925133,2.43689379,0.454189752,2.28363 
1.534557,2.63743221,-0.584109076,0.085777 
-0.260276,2.04096081,2.665631666,1.636174 
0.590388,-0.35397536,0.892106697,2.99175 
0.038411,0.80292768,0.955565108,0.493906 
1.407723,0.05339129,0.020711088,1.146627 
1.498898,1.90042605,0.364673366,-0.468653 
-1.063992,2.06847924,0.2131026,1.864798 
-0.093231,-1.45766904,0.54108095,2.550775 
2.724742,-0.12586185,0.324793547,2.797118 
1.60706,3.65115428,-0.432220997,2.019603 
-0.783039,2.1534604,0.176224145,0.499287 
-0.113726,-1.04927226,1.530927084,1.696511 
0.162663,-0.15466736,1.385937824,-0.948518 
0.487389,0.22447494,-0.260694349,0.64346 
-1.392594,0.66284904,0.164533264,0.271324 
-1.378343,-1.93570566,0.307950716,0.027132 
0.920639,-1.84697962,0.193256981,0.830999 
1.548601,1.26127543,-0.826566943,-1.131432 
-0.597206,2.12158337,-1.445342066,-1.431322 
-0.926685,-0.79428398,1.037667292,1.577602 
2.149777,-1.2788253,0.498237506,0.875939 
1.598331,2.96669226,-0.558684101,-1.326694 
0.450167,2.14176354,-0.58729518,2.068108 
1.732963,0.61672879,3.176359183,-0.03944 
-0.910418,2.32217042,1.186628864,0.850656 
0.228747,-1.25637684,0.420524228,-0.263383 
2.838294,0.31567086,0.737320901,-1.243657 
0.904045,3.94522866,0.092053621,-0.29821 
-0.816026,1.2295012,0.334678721,-0.745093 
2.906334,-1.12611588,1.166307165,2.336775 
1.672996,3.89448756,1.34802614,-0.202937 
0.722615,2.24181464,-0.225401717,1.919801 
-0.673926,0.96107795,2.594582287,0.445064 
1.615113,-0.93001788,0.98705327,2.537572 
1.227455,2.24500707,0.237664677,2.507778 
1.364209,1.6447897,-0.28500894,2.468811 
2.333835,1.84168215,2.043355868,0.021074 
-0.974264,3.15067725,1.16687382,0.690579 
-0.795512,-1.32499904,1.192925183,0.605287 
-1.061428,-1.09780656,0.841642223,2.890801 
2.192305,-1.4329278,-0.747499328,0.002728 
1.592365,3.00345785,-0.64335492,-0.557817 
1.426489,2.18154005,-0.909025128,0.131532 
2.395017,1.92576015,2.132247603,-0.886163 
1.512521,3.20932278,1.641631834,2.334827 
1.510472,2.05702856,1.778380925,2.676085 
2.290493,2.08445136,3.068390502,-0.400262 
1.431878,3.09216555,2.031325704,0.380647 
-0.927152,1.96167286,1.22222568,-1.2135 
-1.49769,-1.27019824,1.911612708,1.59064 
1.64665,-2.0368584,0.533101115,2.486543 
2.438257,2.2888435,-0.734542733,0.487018 
-0.927733,3.24288181,-0.369951768,1.011649 
-0.433674,-1.27099421,1.5533061,0.418996 
-1.089645,-0.60280686,0.471859363,-0.317347 
0.458985,-1.51460655,0.002060811,0.061633 
-1.051118,0.62880945,0.083550902,-1.348967 
-0.11204,-1.45054284,-1.016539175,-0.778393 
1.614017,-0.1534948,0.550997576,1.277355 
-1.433961,2.16278278,-0.893401702,2.931243 
-0.152117,-1.95018696,0.061809004,0.075997 
2.044185,-0.20231561,1.434414012,2.915017 
1.963458,2.71876605,-1.575168264,2.244402 
2.40045,2.63103372,0.103120068,1.766132 
1.387929,3.312621,2.817203069,0.078827 
1.21123,1.90146273,0.390482698,-1.089696 
-1.306216,1.6714974,2.63133954,-0.660072 
-1.039116,-1.78951592,1.492009284,-1.177863 
-0.168031,-1.4028066,1.233043362,-0.851718 
-0.43346,-0.23356309,0.090524204,0.524482 
-1.233419,-0.5808364,-0.339038442,1.660963 
-0.320618,-1.68978403,0.053875931,1.635327 
-0.423543,-0.43604048,-0.063951288,-1.065729 
-0.017138,-0.58448934,-0.005876243,-1.15016 
0.228302,-0.02330768,0.040467046,2.538544 
0.070982,0.31733978,-0.234987431,-0.012334 
0.430178,0.09724534,0.164150778,2.6882 
-0.773507,0.58504208,0.287895525,2.722363 
2.164103,-1.02876431,0.267520806,0.560613 
-1.201855,2.94318008,0.607080718,-0.352664 
-1.121581,-1.6345228,-0.797326095,0.71049 
1.961641,-1.49170273,0.827499618,-0.711161 
-0.654246,2.72668099,-1.323760976,-1.36327 
0.918769,-0.89631702,-0.327178928,1.71026 
-0.712377,1.26790122,2.743080131,-1.431879 
2.708756,-0.94746141,-0.133710957,-0.119195 
2.535125,3.68390816,0.915382708,2.854894 
-0.641428,3.3970675,-0.35057839,-0.504964 
1.336868,-0.87234208,1.690402346,-0.565741 
1.886205,1.8047718,3.1694194,1.796245 
-0.863532,2.6029629,-0.648724976,-1.427917 
2.885898,-1.1657682,0.468763488,2.839425 
-0.292587,3.86710332,2.158251804,0.159608 
-0.447694,-0.40669593,0.12171159,2.782739 
2.280171,-0.62229466,3.08032749,-1.360596 
2.366409,3.03262743,-0.173825459,2.652792 
-1.040595,3.24198033,-0.193376796,0.684749 
-0.6916,-1.44642705,1.635661166,-1.451401 
1.735808,-0.93366,3.03294269,-0.617559 
0.641365,2.32598272,-0.152678222,1.823409 
-0.276432,0.87867005,-0.5949378,2.584388 
1.235914,-0.38147616,1.389511014,2.630348 
-0.623909,1.70556132,0.592974924,0.112286 
1.329775,-0.84851624,0.099890006,0.405198 
2.699176,1.8350895,1.0839475,1.517497 
-0.117698,3.6438876,0.171514838,2.530806 
-1.206368,-0.16124626,0.271754475,2.360334 
-1.235988,-1.66478784,3.896765352,0.80995 
-0.555305,-1.65622392,0.133238585,0.232591 
0.764011,-0.7663209,-0.186253325,1.598842 
-0.958537,1.02377474,-0.44936509,0.269337 
1.581566,-1.28443958,-0.394740675,-1.288141 
-0.00932,2.1351141,1.039970782,-0.38629 
1.389383,-0.012582,-1.014528809,2.993481 
-0.2066,1.86177322,2.10160269,0.108857 
2.086611,-0.287174,0.17698032,1.61943 
2.770937,2.87952318,1.688036308,1.349167 
1.127552,3.79618369,-0.06122616,1.601695 
0.122006,1.51091968,1.418194967,-1.326508 
0.7388,0.16226798,0.597580206,1.674882 
0.360321,0.982604,1.434063334,2.151028 
-0.651434,0.48283014,0.329286542,2.87492 
-0.748022,-0.88595024,0.26843436,-0.12695 
-1.407799,-1.03975058,0.344162248,2.340126 
-0.73131,-1.92868463,-0.679371733,-0.020415 
2.20531,-0.9872685,-0.631005452,2.089981 
1.836203,3.0653809,-0.919350239,2.568035 
1.320841,2.51559811,-0.74803239,1.670156 
2.371736,1.76992694,2.846881383,0.52017 
0.525873,3.29671304,0.783743546,2.929102 
1.882774,0.70992855,0.286195616,2.057091 
1.157393,2.59822812,1.300882434,1.065934 
-1.394978,1.60877627,0.250992855,1.207947 
1.439476,-1.93901942,1.141344404,2.347293 
2.638654,1.92889784,0.292614339,1.652098 
1.636411,3.53579636,-0.207803884,-0.565696 
2.40062,2.25824718,0.372889784,-0.986093 
-0.557851,3.2648432,1.912540216,-1.06285 
-0.869418,-0.75867736,0.992968985,0.296022 
0.752947,-1.20849102,3.020413584,1.231623 
2.36009,1.04659633,-0.032429661,1.602745 
0.291239,3.1625206,0.034981078,-1.302559 
1.456262,0.39026026,0.985879174,2.161287 
-0.827673,1.95139108,3.216019776,1.710062 
0.064825,-1.11735855,0.535136837,-1.150704 
0.762221,0.09010675,1.760626775,-0.271789 
-0.318461,1.05948719,-0.725060426,1.119646 
-0.90992,-0.43629157,0.188109608,0.618982 
0.95595,-1.2465904,0.741528211,-0.833751 
0.71699,1.300092,0.092741686,1.422494 
-1.054031,0.9966161,-0.904533648,-1.313393 
2.65451,-1.40186123,0.90805152,-1.473638 
1.436632,3.6632238,0.558714118,-0.067265 
2.627586,1.98255216,-0.885414535,2.347099 
1.833012,3.62606868,0.399793428,-1.40278 
-1.32356,2.45623608,1.032497429,2.947596 
2.642025,-1.8000416,0.651388928,0.557863 
0.025783,3.6459945,0.79405902,1.881002 
2.220628,0.03429139,-1.602041184,-0.614421 
1.560286,2.95343524,0.435219615,-0.181162 
0.453593,2.09078324,0.204346887,0.82726 
1.567041,0.60781462,0.475343524,0.30961 
1.093678,2.08416453,1.329930782,1.567883 
-0.151114,1.50927564,0.489985456,-1.061212 
1.385543,-0.20249276,0.49262468,-1.285814 
-0.385033,1.89819391,0.889359551,0.642712 
1.41003,-0.51979455,0.099002896,-0.78895 
0.802609,1.8894402,0.692512356,-0.433333 
-0.161593,1.07549606,-0.298210986,-1.085982 
0.558244,-0.21815055,0.406732824,-0.770807 
-0.167444,0.74246452,1.008131966,1.745599 
1.378005,-0.22772384,0.097102791,0.011952 
-1.263145,1.8465267,0.684875874,1.508191 
2.840227,-1.7431401,0.116237325,0.728339 
1.492368,3.89111099,0.826284345,2.855054 
-0.588885,2.04454416,-1.197080679,0.587621 
2.185748,-0.8126613,0.919311088,-1.465905 
-1.246601,2.97261728,1.795189886,-1.473649 
2.504941,-1.70784337,-0.006912099,-0.486512 
-0.300729,3.48186799,2.558093824,0.72219 
-0.948689,-0.39996957,-0.878862889,2.738669 
2.44866,-1.29970393,3.104769112,2.304914 
2.035852,3.3301776,-0.115977482,0.095496 
2.233818,2.80947576,-0.209911179,2.694345 
1.725979,3.06033066,2.144804784,0.637509 
2.646233,2.38185102,0.76998991,2.586329 
-0.95614,3.67826387,1.832578556,2.928953 
1.232051,-1.290789,0.370548082,-1.435949 
1.453212,1.71255089,3.232959012,1.566833 
1.703394,1.94730408,0.11546055,-1.440597 
1.665823,2.2995819,0.539635687,2.95277 
1.191108,2.23220282,2.010465835,2.515752 
0.12259,1.63181796,0.271983276,-1.101669 
-0.861365,0.1704001,2.367558764,2.801264 
0.067893,-1.18007005,0.392136335,-0.901997 
-1.236903,0.09165555,0.292464066,-0.018253 
-1.474013,-1.68218808,-0.811258842,-1.208784 
0.708715,-2.03413794,0.212995998,-0.972749 
0.563752,0.9638524,-0.190081378,1.797358 
-1.402012,0.7610652,-1.406627593,-0.876429 
2.118159,-1.93477656,0.555902436,-0.1583 
1.790691,2.85951465,0.187610652,1.317143 
0.005841,2.48906049,-0.61325839,1.222341 
2.311001,0.00788535,2.839348625,2.578869 
1.714143,3.21229139,1.34985843,-0.630833 
1.221684,2.38265877,0.183548408,1.509423 
-0.309678,1.67370708,2.203743576,0.236499 
2.913722,-0.42735564,1.752554788,-1.132716 
1.631605,3.96266192,1.368332027,-0.409406 
2.630457,2.1863507,-0.217440745,2.806003 
2.401763,3.49850781,1.131038861,0.927203 
-1.466108,3.19434479,1.251311843,-1.450263 
-0.740287,-1.99390688,1.089612031,1.941989 
2.635004,-1.02159606,1.457737916,2.734714 
0.989477,3.58360544,-0.218781376,2.366446 
-0.128601,1.34568872,0.139136158,1.457865 
0.835917,-0.17103933,2.150982992,1.576256 
-0.645121,1.14520629,0.799016811,1.986175 
-0.231588,-0.86446214,0.075666009,2.869836 
1.978768,-0.31727556,1.164877409,2.382515 
2.248217,2.73069984,0.033041436,2.730902 
-0.743837,3.08005729,0.119717644,0.505304 
-0.853976,-1.03393343,1.02651695,-0.32281 
1.657351,-1.1528676,2.736447551,-0.603777 
-0.610378,2.25399736,0.076606657,2.558959 
0.635239,-0.84232164,-0.592421292,2.925846 
-0.86281,0.85757265,1.171758838,2.849635 
2.514216,-1.1475373,-0.224314387,0.085539 
2.216239,3.46961808,0.617362052,-0.986895 
2.779729,3.05840982,-0.669177602,1.197608 
1.83474,3.86382331,2.643428837,2.563911 
2.387603,2.4402042,2.626727856,1.587412 
-1.272559,3.22326405,2.652846918,-0.045344 
-1.273138,-1.75613142,2.522596032,2.981712 
1.955317,-1.74419906,0.856885451,2.850338 
-0.5943,2.62012478,-1.224905136,2.417673 
2.408376,-0.820134,-1.354895173,1.497246 
2.619577,3.2513076,1.72587362,0.417365 
2.126214,3.64121203,0.00777186,-1.141842 
0.558041,2.95543746,0.83026152,1.809529 
1.019206,0.74219453,3.202205985,-0.479509 
-1.245806,1.38612016,1.716827479,2.958974 
2.435684,-1.71921228,0.350704742,1.556488 
-0.543186,3.26381656,0.803754072,-0.978978 
-1.367631,-0.74959668,-0.628029772,2.182468 
0.228427,-1.85997816,2.268842598,-1.31071 
2.642399,0.31522926,-0.487141045,0.814447 
-0.770774,3.56723865,-1.10338493,2.783064 
2.195186,-1.05596038,0.198913756,-0.775022 
-1.235831,2.9635011,0.643741025,0.597542 
-1.310942,-1.69308847,-0.538053058,1.634921 
1.878532,-1.79599054,0.683795187,-1.351822 
0.24366,2.51723288,-0.209410348,-0.290947 
2.617602,0.3362508,-0.340837257,0.285009 
0.747679,3.61229076,1.312754796,-0.608406 
-0.087561,0.99441307,0.321225336,1.861713 
-1.278431,-0.11645613,0.613474891,2.737061 
2.514745,-1.71309754,0.627485882,1.610462 
0.879899,3.44520065,0.067037554,0.784318 
1.040434,1.18786365,-0.23114341,2.127599 
-0.123804,1.44620326,2.660544468,0.701303 
0.881598,-0.16465932,1.094655011,0.611586 
1.916412,1.17252534,0.642785043,2.355978 
-1.195686,2.5871562,0.153654509,-0.517977 
-0.69226,-1.6141761,0.871789951,1.163992 
0.678936,-0.9483962,1.163119356,-0.155188 
-0.461149,0.90298488,0.099291195,0.623842 
1.615839,-0.61332817,0.094644342,1.579251 
2.665823,2.22985782,0.730820777,-0.825011 
-0.859386,3.54554459,-0.114397522,1.629858 
0.249631,-1.18595268,1.29492891,2.308034 
1.750513,0.34698709,3.761000036,1.625599 
1.502429,2.34568742,-0.211364384,2.828458 
0.952938,2.07335202,0.377782641,-1.235354 
-1.04039,1.29599568,0.320741245,-1.274521 
-0.216952,-1.4253343,0.739805045,-0.4983 
2.736241,-0.30156328,1.463035723,-0.240464 
1.89193,3.72128776,-1.159814242,0.68761 
1.813244,2.6297827,0.095562282,0.5668 
-0.683911,2.46601184,1.742940859,2.66663 
1.841415,-0.95063629,1.100423945,0.570653 
1.378937,2.5043244,0.895143434,-1.370112 
1.902677,1.86156495,-0.599521758,-0.729272 
2.496384,2.62569426,2.258589252,-0.901744 
-0.23158,3.39508224,0.868779032,2.02315 
0.667653,-0.3218962,2.70066649,1.182731 
2.862725,0.90800808,1.16457385,-0.008764 
2.791706,3.80742425,-0.003480834,2.550104 
0.108935,3.71296898,0.842845898,-0.816242 
1.455577,0.1459729,1.779118185,-0.854057 
-0.675748,2.00869626,1.516668833,1.819803 
0.189869,-0.89874484,0.244228076,1.478963 
2.177336,0.26201922,1.425391681,-1.261397 
0.558991,3.00472368,-0.287347317,1.407297 
-0.206791,0.76581767,0.318870187,-1.479489 
1.782092,-0.28330367,1.712409077,-0.027188 
-1.231406,2.37018236,0.317847181,1.641434 
-0.705014,-1.71165434,-0.009813459,-0.118964 
-1.045773,-0.96586918,1.744320358,0.164376 
0.558997,-1.40133582,0.07730074,1.300275 
0.858201,0.77141586,-0.689282262,1.450059 
-0.166265,1.14140733,-0.618761417,0.280273 
1.851799,-0.23110835,0.912845067,2.004082 
1.096246,2.53696463,0.24848444,1.817409 
-0.464082,1.52378194,0.103734245,-0.762093 
-0.828623,-0.63579234,1.296264437,1.307377 
2.483399,-1.12692728,0.987604428,-1.268215 
0.695379,3.35258865,0.014693992,1.379359 
1.258583,0.93876165,-0.575041278,-1.471153 
-0.09011,1.67391539,2.493286169,0.193512 
2.213177,-0.1252529,0.630605592,-1.380326 
1.623499,3.03205249,0.816087848,1.703746 
2.542217,2.22419363,0.09232297,-1.251585 
0.828756,3.48283729,1.908269919,0.609765 
1.811682,1.10224548,0.313451618,-0.637736 
-0.294269,2.40953706,2.513500984,2.045492 
2.734301,-0.40903391,0.631920647,-1.358681 
2.759884,3.80067839,0.878765747,1.350597 
1.738161,3.75344224,-0.089962381,2.184777 
2.07783,2.32913574,1.244189949,2.454466 
-1.106987,2.8050705,0.517809802,0.180948 
0.088058,-1.48336258,0.436204931,-1.184325 
-1.358807,0.12240062,1.3020282,2.97158 
2.701015,-1.86156559,-0.665516671,0.800125 
-0.429517,3.6733804,0.23140826,-1.356979 
2.387585,-0.59273346,-0.732167139,2.626101 
-1.122282,3.2948673,1.83302118,2.522282 
1.256311,-1.52630352,-0.389024122,0.775841 
2.860333,1.67089363,2.618201802,-0.262279 
1.573275,3.89005288,-0.308417126,0.095642 
1.604396,2.1711195,1.867602566,1.75321 
0.362318,2.23011044,1.891623267,2.023847 
-0.099777,0.50362202,2.372830695,0.712614 
1.370446,-0.13669449,2.142497187,-0.297481 
-0.759145,1.87751102,0.582897616,1.535837 
0.599252,-1.05521155,0.178633055,1.211105 
2.747542,0.81498272,0.724478196,2.34344 
1.095137,3.65423086,-0.611408663,2.827795 
1.608583,1.52224043,0.212599309,1.937012 
2.798896,2.20375871,0.69159232,1.816079 
1.252847,3.72253168,0.240889617,1.455256 
1.913558,1.70387192,2.097270078,0.183835 
-0.189777,2.60243888,3.269701294,1.415554 
2.487238,-0.25430118,1.406787782,-0.408135 
2.712803,3.3577713,1.897609661,1.526868 
0.982971,3.66228405,0.045220375,0.950998 
1.520375,1.32701085,3.235571883,0.491802 
-1.362099,2.0373025,2.523861792,-0.353575 
-0.898973,-1.85245464,0.591373364,-0.805387 
-0.545535,-1.20462382,1.5653657,-0.275888 
2.460548,-0.72556155,-0.616555495,1.31134 
2.197449,3.3217398,-0.723467865,0.746832 
1.46017,2.92260717,0.078421383,1.060974 
-1.109131,1.9712295,3.302435412,1.587368 
1.428332,-1.50841816,1.232138581,-1.393616 
2.435462,1.91396488,0.73194426,-0.935787 
-0.337965,3.23916446,-0.317777993,-1.458401 
2.267122,-0.46977135,0.849887708,1.846473 
2.04749,3.15129958,1.734798941,2.982874 
1.929324,2.7231617,-0.097165097,0.788787 
1.545185,2.58529416,2.95314363,0.27581 
2.687911,2.0705479,1.786665403,-0.823891 
1.657278,3.65555896,1.059000014,-0.741575 
-0.910468,2.27047086,0.904691765,2.669042 
-0.936041,-1.25644584,2.190557428,2.501294 
1.796988,-1.24493453,2.359652026,1.908062 
-0.132557,2.4259338,-0.310013878,0.458948 
2.732991,-0.18292866,-0.517163337,2.942675 
0.23616,3.63487803,0.90778014,2.624649 
-1.059932,0.3164544,-0.004757947,1.459476 
1.246277,-1.45210684,0.979673167,-0.310445 
0.954437,1.69493672,0.319239936,1.600883 
1.399779,1.29803432,-0.560574488,-0.118542 
0.068967,1.90369944,0.400341774,1.168486 
-0.324213,0.09586413,0.374705148,1.231345 
1.425781,-0.43444542,1.664885563,2.275241 
-1.050255,1.92480435,0.25381538,-0.878071 
-1.490855,-1.39683915,0.171311092,-0.574252 
0.072101,-1.9977457,1.970068046,-1.188298 
2.695339,0.09661534,-0.239051745,-0.293161 
0.729511,3.63870765,-0.21954914,-0.437323 
1.491345,0.97754474,0.229273823,-0.679058 
0.937921,2.01331575,1.453547678,0.178944 
0.51599,1.29433098,0.639446028,-0.669168 
2.110463,0.6914266,1.267190505,-1.452835 
1.022585,2.89133431,0.723619012,-1.099347 
-1.125397,1.3702639,0.546456098,-1.426921 
1.172325,-1.55304786,3.042420967,0.431298 
-0.814175,1.5709155,0.248513195,0.590617 
2.849987,-1.107278,-0.674176323,-0.40624 
0.847862,3.81898258,0.30567324,-0.778235 
-0.829614,1.12765646,-0.2075473,-0.316591 
0.676919,-1.12827504,2.013111638,0.444479 
2.831382,0.90707146,1.03701891,2.781078 
0.770864,3.93562098,-0.11335151,0.529917 
2.836285,1.0406664,0.887515739,0.741375 
1.906092,3.8006219,1.793604602,2.252657 
-1.428054,2.53510236,0.877246488,2.5789 
2.971684,-1.97071452,1.928286074,1.650291 
-0.444094,4.0117734,0.965881732,2.373665 
-0.237413,-0.59508596,-0.687114389,1.808203 
1.854687,-0.32762994,4.231891134,-0.707717 
2.595945,2.52237432,-0.278216189,2.584348 
-0.364986,3.45260685,0.114474012,1.994297 
-0.422753,-0.48908124,2.298794429,0.655491 
-1.186467,-0.57071655,0.663364959,2.924775 
-1.200499,-1.61359512,0.023494003,-0.498206 
2.797608,-1.63267864,0.122928345,2.068528 
-1.37053,3.83272296,-0.772021121,2.787153 
0.117536,-1.8913314,-0.309803592,2.244835 
-1.419995,0.15632288,2.249670398,-0.275745 
2.677159,-1.9595931,-0.557619246,2.881501 
-1.465563,3.56062147,0.322253821,1.523684 
-0.281692,-1.97851005,-0.662625033,-1.267115 
-0.52199,-0.37465036,0.714093221,2.797699 
2.302635,-0.6994666,-1.600659045,-0.063876 
-1.145702,3.15460995,-0.04853672,2.251704 
2.97304,-1.52378366,-0.505477268,0.6326 
-0.169519,3.9838736,2.73523406,1.942677 
-1.330262,-0.22885065,-1.008551255,-0.554124 
0.44461,-1.84906418,0.219838736,-0.235074 
0.43404,0.6002235,0.051843636,-0.614124 
2.100741,0.5772732,-0.097359627,2.203566 
1.780671,2.89902258,0.246024585,-0.842466 
1.88146,2.42171256,0.595636704,1.462873 
-0.500787,2.5211564,0.817784968,2.588066 
0.037578,-0.68607819,0.930730894,0.03999 
2.926428,0.05110608,1.743116968,2.503008 
2.492938,4.06773492,-0.334558643,1.785966 
0.26553,3.34053692,0.223951229,0.774696 
1.680461,0.3690867,0.546096143,2.252761 
1.644724,2.33584079,2.752213428,-0.962428 
0.805277,2.26971912,0.338707281,-1.020461 
0.564256,1.10322949,1.674938106,2.539079 
2.539355,0.75046048,1.519134281,1.996785 
1.115883,3.4535228,1.007422118,1.686473 
1.380396,1.55107737,0.637780893,-0.533181 
-0.696431,1.90494648,2.010367084,2.14511 
2.158014,-0.92625323,1.746588144,-0.269207 
1.784123,2.87015862,1.399165747,1.287699 
-0.381978,2.47993097,-0.607315246,1.647774 
2.279966,-0.51949008,3.021457034,1.928978 
0.806715,3.14635308,2.337539944,-0.511157 
2.461835,1.1132667,0.039737678,2.327055 
0.614914,3.32347725,0.55756237,2.360842 
1.624876,0.84243218,1.07061336,-0.497007 
-0.797056,2.17733384,1.210277948,0.507344 
2.28624,-1.10790784,0.626489055,0.423627 
2.208954,3.1092864,0.898520167,0.36913 
0.411837,2.9820879,-0.074818803,2.508063 
1.297774,0.57245343,1.921200384,0.17109 
1.745154,1.76497264,2.028894498,2.324839 
0.728033,2.42576406,0.569268332,1.723913 
1.929945,0.97556422,1.380181395,0.29055 
-0.551365,2.60542575,1.077532702,1.100902 
1.599804,-0.74434275,0.872650596,2.968035 
0.762574,2.1597354,0.648976635,1.125368 
2.16575,1.05235212,-0.47502162,1.972741 
1.515258,2.988735,1.79980155,-0.314012 
-1.03793,2.09105604,0.44308803,2.306843 
-0.941703,-1.4115848,2.95952355,0.657507 
0.680696,-1.26188202,0.430926725,-0.484009 
0.830091,0.90532568,-0.73753012,0.584074 
-0.961432,1.10402103,-0.879980897,0.570127 
1.326232,-1.30754752,0.333905366,0.425587 
1.252502,1.7904132,1.239860189,-0.529769 
1.823616,1.71592774,0.062320723,-1.14891 
0.201551,2.48011776,1.898796672,-0.609814 
1.296698,0.26806283,0.660459767,-0.716557 
-1.261303,1.72460834,2.164094208,1.665869 
-1.166957,-1.71537208,0.429298432,0.255248 
-0.367936,-1.62207023,0.438691251,0.664333 
2.542373,-0.49303424,-1.415296034,0.386651 
1.926256,3.38135609,-0.825683543,2.175825 
-0.254428,2.63897072,0.140557261,-1.293243 
-0.009271,-0.34093352,3.527542529,0.666147 
2.539992,-0.01279398,2.475904526,-1.086247 
-0.358549,3.4289892,-0.031378782,2.408042 
-1.074661,-0.49838311,0.168357478,1.348461 
-0.373341,-1.49377879,2.477422764,1.793334 
-0.90135,-0.51521058,0.175016169,2.381881 
-1.082306,-1.2528765,-0.74614285,-0.203776 
-1.113783,-1.45029004,-0.319754263,1.812756 
1.701252,-1.48133139,-0.133219125,2.605441 
-1.228047,2.34772776,-0.037543506,-0.903992 
1.546796,-1.63330251,-0.116266278,2.437763 
0.353989,2.15004644,0.438250054,2.344543 
